region_id,name,country,kind,region_tier,confidence_tier,bucket,source_type,published_annual_twh,annual_low_twh,annual_high_twh,annual_value_basis,published_year,include_in_source_verified_floor,include_in_modelled_envelope,manual_review_required,definition_notes,source,source_url,source_note,snapshot_file,validation_doc
india-rajasthan,Rajasthan,IND,solar,static,T3-modelled,T3,generation_or_feed_x_rate,3.500000,2.100000,4.900000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,RRVPNL SLDC (Rajasthan State Load Despatch Centre) — RE curtailment downloads at sldc.rajasthan.gov.in. Geoblocked from non-Indian IP ranges; loader currently emits T3-modelled typical-shape calibrated to Ember India 2025 (~3.5 TWh/yr solar curtailment). Will be promoted to T1a-live-tso when the India-egress relay activates the live parse.,https://sldc.rajasthan.gov.in/,"RRVPNL SLDC unreachable (This operation was aborted); Typical-shape T3-modelled fallback calibrated to Ember India 2025 report (2.3 TWh solar curtailed May-Dec 2025 → annualised ~3.5 TWh/yr, Rajasthan transmission bottlenecks). State-level RRVPNL SLDC source established; will be promoted to T1a-live-tso when the India-egress relay activates the live parse.",india-rajasthan.json,docs/validation/india-rajasthan.md
india-tamil-nadu,Tamil Nadu,IND,wind,static,T3-modelled,T3,generation_or_feed_x_rate,1.000000,0.600000,1.400000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,TNSLDC (Tamil Nadu State Load Despatch Centre / TANTRANSCO) — RE curtailment and system operation reports at tnsldc.com. Geoblocked from non-Indian IP ranges; loader currently emits T3-modelled typical-shape calibrated to POSOCO South Region 2024 (~1.0 TWh/yr wind curtailment; India's largest wind state). Will be promoted to T1a-live-tso when the India-egress relay activates the live parse.,https://tnsldc.com/,"TNSLDC unreachable (fetch failed); Typical-shape T3-modelled fallback calibrated to POSOCO South Region RE curtailment 2024 (~1.0 TWh/yr Tamil Nadu wind curtailment; India's largest wind state, Gulf of Mannar + Palladam-Coimbatore corridor). State-level TNSLDC source established; will be promoted to T1a-live-tso when the India-egress relay activates the live parse.",india-tamil-nadu.json,docs/validation/india-tamil-nadu.md
indonesia,Indonesia,IDN,solar,static,T3-modelled,T3,modelled_or_fallback,0.300000,0.180000,0.420000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,PLN fallback,https://web.pln.co.id/,Typical-shape fallback: PLN live feed unavailable (PLN public pages do not expose machine-readable hourly curtailment); calibration anchor ~0.3 TWh/yr Java-Bali solar curtailment.,indonesia.json,docs/validation/indonesia.md
inner-mongolia,Inner Mongolia,CHN,wind,static,T3-modelled,T3,modelled_or_fallback,4.000000,2.400000,5.600000,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEA 2024 / Huaon-NBS generation,https://www.nea.gov.cn/20251113/cc1fb0298a2944f8bd5441f67c9be9b3/c.html,Typical-shape fallback: Ember Global Electricity Review 2025 / NEA live hourly feed unavailable (Ember/NEA China province curtailment references are not exposed as hourly machine-readable feeds); Inner Mongolia wind transmission-limited curtailment anchored at ~4.0 TWh/yr.,inner-mongolia.json,docs/validation/inner-mongolia.md
iran,Iran,IRN,solar,static,T3-modelled,T3,generation_or_feed_x_rate,0.300000,0.180000,0.420000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,TAVANIR fallback,https://www.tavanir.org.ir/,"No public hourly curtailment feed; TAVANIR 2024 opaque public data, Yazd/Kerman solar curtailment anchored at ~0.3 TWh/yr × typical solar profile shape (T3-modelled, ±40% envelope).",iran.json,docs/validation/iran.md
iraq-mainland,Iraq (non-flare),IRQ,solar,static,T3-modelled,T3,modelled_or_fallback,0.100000,0.060000,0.140000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Ministry of Electricity fallback,https://moelc.gov.iq/,"Typical-shape fallback: Iraq Ministry of Electricity 2024 live feed unavailable (Iraq Ministry public pages do not expose hourly solar curtailment data); Karbala and Dhi Qar PV curtailment anchored at ~0.1 TWh/yr, separate from flare region.",iraq-mainland.json,docs/validation/iraq-mainland.md
ireland-republic-solar,Ireland (Republic) Solar,IRL,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,EirGrid/SONI DD half-hourly workbook (ROI 58% solar share fallback),https://www.eirgrid.ie/grid/system-and-renewable-data-reports,Ireland 2024 solar (domestic-share fallback — per-fuel data not available),ireland.json,docs/validation/ireland-republic-solar.md
ireland-republic-wind,Ireland (Republic) Wind,IRL,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,EirGrid/SONI DD half-hourly workbook (ROI 58% of all-island DD),https://www.eirgrid.ie/grid/system-and-renewable-data-reports,EirGrid/SONI DD half-hourly workbook (https://cms.eirgrid.ie/sites/default/files/publications/DD-HH-2026-V4.xlsx); all-island dispatch-down split ROI 58% / NI 42% per SONI/EirGrid 2024 annual renewable constraint and curtailment anchor.,ireland.json,docs/validation/ireland-republic-wind.md
iso-ne,iso-ne,,,,T1-live-TSO,T1a,generation_or_feed_x_rate,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,,,EIA ISNE hourly wind × 3.0% + solar × 2.0% calibrated curtailment (observed 30d split: wind 82% / solar 18%),iso-ne.json,docs/validation/iso-ne.md
iso-ne-maine-vermont,ISO-NE Maine/Vermont,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,"EIA ISO-NE wind (ME+VT share, 93% of NE curtailment per IMM)",https://www.iso-ne.com/static-assets/documents/100023/2024-annual-markets-report.pdf,,,docs/validation/iso-ne-maine-vermont.md
iso-ne-rest-solar,ISO-NE (rest) Solar,USA,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA ISO-NE solar (ex-ME/VT),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/iso-ne-rest-solar.md
iso-ne-rest-wind,ISO-NE (rest) Wind,USA,wind,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,EIA ISO-NE wind (ex-ME/VT),https://www.eia.gov/opendata/browser/electricity/rto/fuel-type-data,,,docs/validation/iso-ne-rest-wind.md
israel,Israel,ISR,solar,static,T3-modelled,T3,modelled_or_fallback,0.150000,0.090000,0.210000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Noga fallback,https://www.noga-iso.co.il/,Typical-shape fallback: Israel live feed unavailable (HTTP 403 for https://www.noga-iso.co.il/); calibration anchor ~0.15 TWh/yr Negev solar curtailment.,israel.json,docs/validation/israel.md
italy-north-zone-solar,Italy North Solar,ITA,solar,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna North zone solar,https://transparency.entsoe.eu/,ENTSO-E North Italy: ~35% of national curtailment,entsoe.json,docs/validation/italy-north-zone-solar.md
italy-north-zone-wind,Italy North Wind,ITA,wind,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna North zone wind,https://transparency.entsoe.eu/,ENTSO-E North Italy: ~35% of national curtailment,entsoe.json,docs/validation/italy-north-zone-wind.md
italy-sardinia-solar,Sardinia Solar,ITA,solar,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna Sardinia solar,https://transparency.entsoe.eu/,ENTSO-E Sardinia: island HVDC constraint,entsoe.json,docs/validation/italy-sardinia-solar.md
italy-sardinia-wind,Sardinia Wind,ITA,wind,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna Sardinia wind,https://transparency.entsoe.eu/,ENTSO-E Sardinia: island HVDC constraint,entsoe.json,docs/validation/italy-sardinia-wind.md
italy-sicily-solar,Sicily Solar,ITA,solar,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna Sicily solar,https://transparency.entsoe.eu/,ENTSO-E Sicily: island HVDC constraint,entsoe.json,docs/validation/italy-sicily-solar.md
italy-sicily-wind,Sicily Wind,ITA,wind,live-domestic-anchored,T1b-live-domestic-anchored,T1b,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Terna Sicily wind,https://transparency.entsoe.eu/,ENTSO-E Sicily: island HVDC constraint,entsoe.json,docs/validation/italy-sicily-wind.md
jamaica,Jamaica,JAM,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,Office of Utilities Regulation Jamaica Annual Report 2024 (Wigton wind + Content solar),https://www.jpsco.com/,,,docs/validation/jamaica.md
japan-chubu,Chubu (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.050000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Chubu Electric Power Grid juyo CSV × 1% calibrated curtailment (OCCTO FY2024 Chubu anchor: ~0.05 TWh/yr),https://denki-yoho.chuden.jp/,Chubu Electric Power Grid (中部電力パワーグリッド) — live CSV endpoint unresolvable (2026-05-02); typical solar shape × OCCTO FY2024 Chubu anchor ~0.05 TWh/yr,japan-chubu.json,docs/validation/japan-chubu.md
japan-chugoku,Chugoku (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.400000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Chugoku Electric juyo CSV (5-min solar) × 6% calibrated curtailment (OCCTO FY2024 Chugoku anchor: ~0.40 TWh/yr),https://www.energia.co.jp/nw/jukyuu/sys/,Chugoku Electric juyo CSV (5-min solar 万kW) × 6% calibrated curtailment (OCCTO FY2024 Chugoku anchor: ~0.40 TWh/yr),japan-chugoku.json,docs/validation/japan-chugoku.md
japan-hokkaido,Hokkaido (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.100000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Hokkaido Electric juyo CSV (5-min solar) × 5% calibrated curtailment (OCCTO FY2024 Hokkaido anchor: ~0.10 TWh/yr),https://denkiyoho.hepco.co.jp/,Hokkaido Electric juyo CSV (5-min solar 万kW) × 5% calibrated curtailment (OCCTO FY2024 Hokkaido anchor: ~0.10 TWh/yr),japan-hokkaido.json,docs/validation/japan-hokkaido.md
japan-hokuriku,Hokuriku (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.020000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Hokuriku Electric juyo CSV (5-min solar) × 1% calibrated curtailment (OCCTO FY2024 Hokuriku anchor: ~0.02 TWh/yr),https://www.rikuden.co.jp/nw/denki-yoho/,Hokuriku Electric juyo CSV (5-min solar 万kW) × 1% calibrated curtailment (OCCTO FY2024 Hokuriku anchor: ~0.02 TWh/yr),japan-hokuriku.json,docs/validation/japan-hokuriku.md
japan-kansai,Kansai (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.050000,,,source-note annual hint; manual validation required,2025,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,"Kansai Electric T&D juyo CSV (5-min solar, live) × 1% calibrated curtailment (OCCTO FY2024 Kansai anchor: ~0.05 TWh/yr)",https://www.kansai-td.co.jp/,"Kansai Electric T&D juyo CSV (5-min solar 万kW, live current-day) × 1% calibrated curtailment (OCCTO FY2024 Kansai anchor: ~0.05 TWh/yr)",japan-kansai.json,docs/validation/japan-kansai.md
japan-kyushu,Kyushu (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,1.700000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Kyushu Electric area-demand CSV (5-min solar) × 10% calibrated curtailment (OCCTO FY2024 Kyushu anchor: ~1.7 TWh/yr),https://www.kyuden.co.jp/td_power_usages/pc.html,Kyushu Electric area-demand CSV hourly solar × 10% calibrated curtailment (Kyushu 2024 anchor: ~1.7 TWh/yr; bulk of OCCTO-reported Japan curtailment),japan-kyushu.json,docs/validation/japan-kyushu.md
japan-okinawa,Okinawa (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.040000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Okinawa Electric juyo CSV × 2% calibrated curtailment (OCCTO FY2024 Okinawa anchor: ~0.04 TWh/yr),https://www.okiden.co.jp/,Okinawa Electric Power (沖縄電力) — live CSV URL not accessible (2026-05-02 404); typical solar shape × OCCTO FY2024 Okinawa anchor ~0.04 TWh/yr,japan-okinawa.json,docs/validation/japan-okinawa.md
japan-shikoku,Shikoku (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.300000,,,source-note annual hint; manual validation required,2026,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,Shikoku Electric T&D juyo CSV × 7% calibrated curtailment (OCCTO FY2024 Shikoku anchor: ~0.30 TWh/yr),https://www.yonden.co.jp/nw/,Shikoku Electric T&D (四国電力送配電) — live CSV URL not accessible (2026-05-02 404); typical solar shape × OCCTO FY2024 Shikoku anchor ~0.30 TWh/yr,japan-shikoku.json,docs/validation/japan-shikoku.md
japan-tepco,TEPCO (Japan),JPN,solar,live,T1a-live-tso,T1a,generation_or_feed_x_rate,0.050000,,,source-note annual hint; manual validation required,2024,candidate_after_manual_validation,no,yes,generation/feed multiplied by citable or assumed curtailment rate; check source scope,TEPCO Power Grid juyo CSV × 1% calibrated curtailment (OCCTO FY2024 TEPCO anchor: ~0.05 TWh/yr),https://www.tepco.co.jp/forecast/,TEPCO Power Grid (東京電力パワーグリッド) — live CSV blocked by WAF; typical solar shape × OCCTO FY2024 TEPCO anchor ~0.05 TWh/yr,japan-tepco.json,docs/validation/japan-tepco.md
japan-tohoku,Tohoku (Japan),JPN,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,ambiguous source-note annual hint; manual extraction required,2026,no_pending_annual_aggregation,no,yes,,"Tohoku Electric area supply/demand CSV — direct 太陽光出力制御量+風力出力制御量 columns (MW, 30-min). Solar-dominant (>95% of measured curtailment). FY2023 OCCTO anchor: 0.13 TWh; rising ~1.5-2 TWh/yr.",https://setsuden.nw.tohoku-epco.co.jp/common/demand/realtime_jukyu/,Tohoku Electric area supply/demand CSV — direct 太陽光出力制御量+風力出力制御量 columns (MW). FY2023 OCCTO anchor: 0.13 TWh solar curtailment; rising trend ~1.5-2 TWh/yr by FY2025.,japan-tohoku.json,docs/validation/japan-tohoku.md
jeju,Jeju (S. Korea),KOR,wind,static,T3-modelled,T3,modelled_or_fallback,0.050000,0.030000,0.070000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KPX Jeju fallback,https://www.kpx.or.kr/,"Typical-shape fallback: KPX live feed unavailable (KPX public pages do not expose a stable machine-readable hourly Jeju curtailment feed); Jeju island-grid wind+solar curtailment calibrated to ~0.05 TWh/yr (KPX reports 181+ curtailment events in 2023, up from 19 GWh measured in 2020).",jeju.json,docs/validation/jeju.md
jordan,Jordan,JOR,solar,static,T3-modelled,T3,modelled_or_fallback,0.350000,0.210000,0.490000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,NEPCO fallback,https://www.nepco.com.jo/,Typical-shape fallback: NEPCO live feed unavailable (NEPCO public pages cite curtailment but expose no hourly machine-readable feed); calibration anchor ~0.35 TWh/yr wind + solar curtailment. fuelShare: wind 70% / solar 30% from 17% wind-curtailment headline plus Ma'an solar estimate.,jordan.json,docs/validation/jordan.md
kazakhstan,Kazakhstan,KAZ,wind,static,T3-modelled,T3,modelled_or_fallback,0.400000,0.240000,0.560000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KEGOC fallback,https://www.kegoc.kz/,Typical-shape fallback: KEGOC live feed unavailable (KEGOC public pages do not expose machine-readable hourly curtailment; market operator data is login-gated); Aktobe transmission-limited wind curtailment scaled to ~0.4 TWh/yr (Qazaq Green 2024: ~7.5 TWh RES with 5-8% systemic curtailment).,kazakhstan.json,docs/validation/kazakhstan.md
kenya,Kenya,KEN,hydro,static,T3-modelled,T3,generation_or_feed_x_rate,0.401400,0.240840,0.561960,modelled annual central encoded in static/typical snapshot,2025,no_modelled_envelope_only,yes,no,generation/feed multiplied by citable or assumed curtailment rate; check source scope,EPRA 2025 (geothermal overnight venting),https://www.epra.go.ke/publications/,"Calibrated overnight-geothermal fallback per EPRA 2025 (EPRA publications page reachable but hourly curtailment feed is PDF-only, not machine-readable); 668.70 GWh FY2024/25 venting in UTC 21:00–02:00 window, Olkaria / Menengai geothermal fields — overnight venting (UTC 21-26), seasonal factor 0.60×",kenya.json,docs/validation/kenya.md
kiribati,Kiribati,KIR,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / UTT (~2 MW PV + diesel; atoll islands),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/kiribati.md
kurdistan,Kurdistan (KRG),IRQ,solar,static,T3-modelled,T3,modelled_or_fallback,0.050000,0.030000,0.070000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,KRG Ministry fallback,https://gov.krd/moel-en/,Typical-shape fallback: KRG Ministry of Electricity live feed unavailable (HTTP 403 for https://gov.krd/moel-en/); nominal Kurdistan solar curtailment anchored at ~0.05 TWh/yr.,kurdistan.json,docs/validation/kurdistan.md
kuwait,Kuwait,KWT,flare,flare,,T2-flare,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,GGFR 2024 Kuwait Burgan + Wafra flare composite (KOC),https://www.worldbank.org/en/programs/gasflaringreduction,,,docs/validation/kuwait.md
kyrgyzstan,Kyrgyzstan,KGZ,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / NEK (hydro-dominant; VRE <50 MW; modelled hydro spillage),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/kyrgyzstan.md
laos,Laos,LAO,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA RE Statistics 2024 (hydro-export economy; some utility solar deployed); modelled curtailment ~2% per regional default,https://www.irena.org/Data/Energy-Profiles,,,docs/validation/laos.md
latvia,Latvia,LVA,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E AST,https://transparency.entsoe.eu/,AST Latvia ENTSO-E A75 feed. Wind 2.5% regional default.,entsoe.json,docs/validation/latvia.md
lebanon,Lebanon,LBN,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / LCEC (~870 MW PV per LCEC 2024),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/lebanon.md
lesotho,Lesotho,LSO,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / LEWA (Muela HPP 72 MW; hydro-dominant),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/lesotho.md
liberia,Liberia,LBR,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / LEC (Mt Coffee hydro 88 MW + diesel; WAPP),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/liberia.md
libya,Libya,LBY,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / GECOL (<100 MW utility PV),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/libya.md
liechtenstein,Liechtenstein,LIE,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / LFV (Alpine hydro; import-dependent; near-zero VRE),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/liechtenstein.md
lithuania,Lithuania,LTU,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Litgrid,https://transparency.entsoe.eu/,Litgrid Lithuania ENTSO-E A75 feed. Wind 2.5% rate anchored to Litgrid published 2024 wind curtailment.,entsoe.json,docs/validation/lithuania.md
luxembourg-solar,Luxembourg Solar,LUX,solar,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Cegedel solar,https://transparency.entsoe.eu/,Cegedel Luxembourg ENTSO-E A75 solar: regional default ~2%.,entsoe.json,docs/validation/luxembourg-solar.md
luxembourg-wind,Luxembourg Wind,LUX,wind,live,T1a-live-tso,T1a,live_operator_feed,,,,needs calendar-year aggregation or source-note validation,2026,no_pending_annual_aggregation,no,no,,ENTSO-E Cegedel wind,https://transparency.entsoe.eu/,Cegedel Luxembourg ENTSO-E A75 wind: regional default ~2%.,entsoe.json,docs/validation/luxembourg-wind.md
madagascar,Madagascar,MDG,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Madagascar 2024 (JIRAMA; hydro+thermal isolated grids),https://www.jirama.mg/,,,docs/validation/madagascar.md
malawi,Malawi,MWI,hydro,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Malawi 2024 (ESCOM/EGENCO; Shire hydro + Salima PV; SAPP),https://www.escom.mw/,,,docs/validation/malawi.md
malaysia,Malaysia,MYS,solar,static,T3-modelled,T3,modelled_or_fallback,0.150000,0.090000,0.210000,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,"IRENA Malaysia 2024 + Suruhanjaya Tenaga (ST) 2024 anchor (~0.15 TWh/yr provisional). Gemini-3.1 research wave 2026-04-29: SEDA / ST policy classifies systemic renewable curtailment as a 'rising risk' for Peninsular Malaysia but reports current operations as stable; no published annual curtailment TWh figure exists yet. Live promotion attempt reverted (GSO real-time solar feed is generation-only, not curtailment). Held at T3 pending publication of a real curtailment figure.",https://www.gso.org.my/,Typical-shape fallback: TNB/SEDA live feed unavailable (TNB/SEDA public pages do not expose unauthenticated hourly curtailment); calibration anchor ~0.15 TWh/yr Peninsular solar curtailment.,malaysia.json,docs/validation/malaysia.md
maldives,Maldives,MDV,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / STELCO (~50 MW solar+diesel hybrid island grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/maldives.md
mali,Mali,MLI,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / EDM (~200 MW PV incl. Kita 50 MW),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/mali.md
malta,Malta,MLT,solar,live,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,,no_missing_snapshot,no,no,,ENTSO-E Enemalta,https://transparency.entsoe.eu/,,,docs/validation/malta.md
manitoba,Manitoba,CAN,mixed,static,T3-modelled,T3,modelled_or_fallback,0.200000,0.120000,0.280000,modelled annual central encoded in static/typical snapshot,2024,no_modelled_envelope_only,yes,no,annual/modelled central value mapped to typical profile; not measured hourly curtailment,Manitoba Hydro fallback,https://www.hydro.mb.ca/,Typical-shape fallback: Manitoba Hydro corporate reports live feed unavailable (Manitoba Hydro corporate reports do not expose hourly wind/hydro curtailment data); wind plus hydro curtailment anchored at ~0.2 TWh/yr.,manitoba.json,docs/validation/manitoba.md
marshall-islands,Marshall Islands,MHL,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2025,no_missing_snapshot,no,no,,IRENA RCS 2025 / MEC (~5 MW PV + diesel; atoll grid),https://www.irena.org/Data/Downloads/IRENASTAT,,,docs/validation/marshall-islands.md
mauritania,Mauritania,MRT,wind,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Mauritania 2024 (SOMELEC; Boulenouar wind 100 MW + Sheikh Zayed PV),https://somelec.mr/,,,docs/validation/mauritania.md
mauritius,Mauritius,MUS,solar,static,,unknown,no_emitted_snapshot,,,,no emitted snapshot row,2024,no_missing_snapshot,no,no,,IRENA Mauritius 2024 (CEB; bagasse+coal+oil + PV; island),https://ceb.mu/,,,docs/validation/mauritius.md
mexico,Mexico,MEX,solar,static,T3-modelled,T3,modelled_or_fallback,1.200000,0.720000,1.680000,modelled annual central encoded in static/typical snapshot,2026,no_modelled_envelope_only,yes,yes,annual/modelled central value mapped to typical profile; not measured hourly curtailment,SENER PRODESEN 2024-2038 + CRE confiabilidad reports — ~1.2 TWh/yr solar+wind curtailment from northern-grid transmission saturation (Sonora/Chihuahua/Coahuila/Oaxaca). Excludes hydro vertimientos. Gemini-3.1 research wave 2 (2026-04-30).,https://www.gob.mx/sener/documentos/programa-de-desarrollo-del-sistema-electrico-nacional-2024-2038,"SENER PRODESEN 2024-2038 anchor: ~1.2% of renewable generation curtailed in 2022 (~1 TWh) due to transmission-network saturation and CENACE operational restrictions, primarily in the northern grid (Sonora/Chihuahua/Coahuila solar; Oaxaca/Tehuantepec wind). 2023 industry estimates trend higher (~3.5%) per CRE confiabilidad reports. Anchor held at 1.2 TWh as a midpoint of PRODESEN-2022 (~1.0) and CRE-2023 (~3.5%-implied ~3 TWh). Hydro vertimientos NOT included in this figure — varies dramatically with annual hydrology. Sources: PRODESEN https://www.gob.mx/sener/documentos/programa-de-desarrollo-del-sistema-electrico-nacional-2024-2038 + CRE https://www.gob.mx/cre — Gemini-3.1 research wave 2 (2026-04-30).",mexico.json,docs/validation/mexico.md
